Id,VesselName,SenderName,SenderCountry,TrustedSender,RecipientName,RecipientCountry,TrustedRecipient,DeclaredContentType,OriginInspected,OriginScanned,Weight,Storaged,LeadTime,Contraband
GGPN4560475,Dolorem Id,Santiago Mercado,Luxemburgo,True,汪 - 于,Bouvet Island (Bouvetoya),True,Household,False,False,12813,7,12
XIXX9952656,Dolorem Fuga,Ivana Buchtová,Mexiko,True,Laboy - Medina,Francia,True,Electronics,False,False,14906,27,45
YVQT1414826,Explicabo Magnam,莫 - 杨,Cyprus,True,"Olson, Mueller and Oberbrunner",Cook Islands,False,Manufacturing,False,False,8779,27,82
SHAP8088949,Ut Earum,戴 - 秦,Cook Islands,False,黎 - 吴,Oman,True,Electronics,False,False,5378,15,19
WUXQ1045307,Facere Temporibus,佐々木 - 山田,Marshall Islands,True,Rose Hermann,Morocco,False,Electronics,False,False,13011,19,49
SMMY0856085,Est Laboriosam,陆 Group,Canada,False,Gina Riyanti,Georgia,True,Food,False,False,7812,0,104
KNLQ2725653,Tenetur Odit,"Lâm, Đào and Hồ",Niger,True,"Hoàng, Hà and Đào",Honduras,False,Vehicles,False,False,11955,17,88
SRJC3467318,Optio Eos,杏 松本,Zambia,True,Anais Ratke,Bouvet Island (Bouvetoya),True,Manufacturing,False,False,9819,26,46
PPUH7795284,Illum Vel,Daniel Pichardo,Líbano,False,Laxmi Gowda,Malta,False,Produce,False,False,11635,26,109
SAMQ3148275,Odit Nisi,智宸 梁,Martinique,False,"Pandey, Joshi and Naik",Tokelau,False,Household,False,False,9001,18,119
YIKI5418134,Fugiat Corporis,Robert Tremblay,Botswana,False,尹 LLC,Iraq,False,Food,False,False,9711,28,82
JLJD6202384,A Tempora,風華 嚴,Macao,True,민준 류,South Africa,False,Food,False,False,7632,11,103
DUEX4876585,Consequatur Rerum,Chính Trực Mai,San Marino,False,健柏 袁,Norfolk Island,False,Food,False,False,13659,0,58
FTPN5471092,Delectus Dolorum,Barbol Çetiner,Fildişi Sahili,False,Anabela Plchová,Mali,False,Manufacturing,False,False,10897,5,10
CSOC5456369,Dolorem Molestiae,건우 홍,Bulgaria,False,فريد and Sons,Dominican Republic,False,Manufacturing,False,False,8561,1,112
TLMD5882270,Accusamus Consequatur,Ðan Quỳnh Đặng,Iraq,False,"Marar, Bharadwaj and Iyer",Pakistan,False,Household,False,False,9690,1,21
ABYJ9906495,Autem Illo,马 Inc,Iran,False,鸿涛 周,Slovenia,False,Produce,False,False,8281,10,80
ZCQK8016034,Nam Voluptates,Thu Việt Đoàn,Micronesia,False,"Rubio, Cuellar and Quintanilla",Uganda,True,Vehicles,True,True,6768,4,25
FCTJ6007177,A Illum,"加藤, 吉田 and 林",Sao Tome and Principe,False,Aagam Patel,Hong Kong,False,Produce,False,False,6489,4,71
TZFD1349647,Iste Magni,文轩 蒋,Austria,True,Nilsson AB,Sydsudan,False,Vehicles,False,False,5955,6,10
CJJR8192214,Officia Saepe,Kaley Wyman,Italy,True,Cát Uy Phùng,Nepal,False,Electronics,False,False,6584,29,98
IIGF8905344,Et Omnis,Rajendra Shrestha,Seychelles,False,Mitchell - Mitchell,Haiti,True,Electronics,False,False,11574,30,20
HMZJ7491938,Quos Iusto,Ghanashyam Bharadwaj,Belgium,False,Anar Ələkbərov,Tanzaniya,False,Household,False,False,11385,10,61
WJHI9879396,Vel Molestiae,健柏 李,Andorra,True,Bibek Shrestha,Burkina Faso,False,Food,False,True,10456,1,3
PPJE8329325,Ratione A,黎昕 段,Cape Verde,True,Dalimin Mahendra,Greenland,False,Manufacturing,False,False,13273,17,78
RUAS0667940,Quo Modi,Jailani - Sinaga,United Arab Emirates,False,Peter - Aebi,Palestinian Territory,False,Electronics,False,False,12568,22,101
AQOZ8157503,Aut Qui,"謝, 盧 and 呂",France,True,建輝 侯,Mayotte,True,Vehicles,False,False,7458,23,71
LEPB0672189,Tempora Provident,Mason Walter,Gabon,False,Đào Inc,Myanmar,True,Food,False,False,6035,5,71
NBLQ7797434,Ducimus Ut,"龙, 郑 and 罗",Somalia,True,Goswamee Ganaka,Lao People's Democratic Republic,False,Vehicles,False,False,10507,0,10
ABOL2368281,Nobis Ea,Aladoğan Elmastaşoğlu,El Salvador,False,Gemine Iyengar,Sudan,False,Food,False,False,12300,16,104
QFRS4707932,Rerum Expedita,語堂 秦,Afghanistan,False,陽菜 吉田,Oman,True,Vehicles,False,False,10454,24,47
VEDF8479431,Ducimus Dolores,Dağlaroğlu - Sadıklar,Barbados,False,Mario Bättig,Niger,False,Household,False,False,12264,28,61
RRFN9481312,Quis Asperiores,"吉田, 小林 and 鈴木",Serbia,False,Lya Schniedermeier,Antigua und Barbuda,False,Household,False,False,9649,10,35
WPDN9707745,Minus Accusamus,鐘 and Sons,Western Sahara,False,지민 서,New Zealand,False,Food,False,False,12852,1,108
INJO3095553,Atque Autem,Vương - Lâm,Guyana,False,ჩიხრაძე - მელაშვილი,ბოლივია,False,Vehicles,False,False,6925,9,46
QFEL4705394,Deleniti Omnis,Bhasvan Varma,South Africa,False,صلاح معروف,Tunisia,False,Manufacturing,False,False,5846,0,119
EVLV7598491,Deleniti Quibusdam,Situmorang Tbk,Guatemala,False,任 LLC,Thailand,False,Manufacturing,False,False,13733,24,40
EKBW8055503,Odio Non,Dongol - Thapa,Lao People's Democratic Republic,False,현우 류,India,True,Household,False,False,6426,23,68
ZCTD0547402,Debitis Et,曉嘯 葉,China,False,Sander Jacobsen,Rwanda,True,Household,True,True,10147,22,83
VBMF3175101,Voluptatem Necessitatibus,황 물산,Senegal,True,Eyiz Kaplangı,"Svalbard, Norveç",False,Manufacturing,False,False,11970,12,104
RGKV3238431,Repellat Sed,Malin Kvarme,Northern Mariana Islands,True,楷瑞 戴,Ukraine,True,Manufacturing,False,False,5479,7,20
QWAP3762968,Quo Illo,Javier Godoy,Guinea,True,جوان معروف,افغانستان,False,Electronics,True,True,6800,18,114
IKSQ7668940,Voluptatibus Itaque,Natalia Thöne,Samoa,True,傅 - 刘,Palestinian Territory,False,Manufacturing,False,False,6307,19,94
KNGV6244316,Aut Est,Margarida Macedo,Guiana,False,颯太 佐藤,Bhutan,False,Vehicles,False,False,14520,28,70
KFRQ3613360,Non Architecto,結衣 木村,Kiribati,True,Gatien Riviere,Luxembourg,False,Vehicles,False,False,14430,14,93
ITEE2949489,Recusandae Quae,Ryan Murphy,Burundi,False,Estiono Hidayat,Panama,False,Food,False,False,6851,15,31
BVKK2549794,Omnis Cum,"Larkin, Rippin and Von",Puerto Rico,False,황 - 한,Turks and Caicos Islands,True,Manufacturing,False,False,13708,27,7
FRAZ6565876,Nulla Expedita,Ashton Taylor,Pitcairn Islands,False,"Tăng, Hà and Đặng",Dominica,True,Household,False,False,6163,8,104
RNWM4956456,Distinctio Ut,예준 장,Romania,True,Atalmış Aykaç,İngiltere,False,Produce,False,False,5676,8,91
PGNU6033897,Non Qui,思 卢,Benin,True,Lam Ngọc Phạm,Kyrgyzstan,True,Electronics,False,False,13234,5,0
NRAI9641050,Velit Similique,建辉 张,Peru,True,Violet Price,Bahamas,False,Produce,False,False,13151,10,88
QRSQ6035551,Consequatur Ut,Rau LLC,Fiji,False,杏 山口,Chad,False,Produce,False,False,11011,19,54
YXMS3961299,Mollitia Aut,夏 Inc,Luxembourg,False,지우 오,Mozambique,True,Electronics,False,False,6191,15,106
EPRW4956296,Voluptatem Rerum,Kris Brothers,Italy,False,刘 Group,Montenegro,True,Electronics,False,False,14443,21,110
FMWU4423232,Dolorem Sed,Sông Hà Hà,Saint Lucia,False,Haryanto (Persero) Tbk,Nigeria,False,Vehicles,False,False,6623,5,49
BFQC0162829,Labore Optio,류 코리아,Montenegro,True,Emanuelly Costa,Bolívia,False,Vehicles,False,False,12266,17,77
MNSZ8456299,Soluta Repellendus,涛 廖,Ethiopia,False,Isabella Barros,Hungria,False,Household,True,True,14033,0,4
ATHH4189012,Ab Qui,"Koyuncu, Akışık and Tunçeri","Svalbard, Norveç",False,姚 Inc,San Marino,False,Household,False,False,7060,23,6
GDKS5668944,Reprehenderit Possimus,斎藤 - 高橋,Fiji,False,Uluhan LLC,Bhutan,False,Food,False,False,5031,14,89
AWAE6658411,Qui Qui,Veen N.V.,Pakistan,False,董 Group,Angola,False,Electronics,False,False,12035,1,69
JFHQ6580177,Sint Molestias,Monvīds Sīlis,Andora,False,Howe - Grimes,Portugal,True,Food,False,False,11668,10,26
EBGJ3960694,Veniam Ad,신 게임즈,Kyrgyz Republic,True,Darcy Hermiston,Central African Republic,False,Vehicles,False,False,8487,18,99
XQAW3563573,Vel Maxime,"趙, 尹 and 羅",Mozambique,False,Jakubowski - Cummings,Belize,False,Electronics,False,False,7625,9,44
GDNZ9045766,Neque Dicta,Stejskalová - Pavlasová,Nigérie,True,"류, 권 and 오",Lebanon,True,Produce,False,False,13408,4,10
BLWK7923588,Non Eum,서연 윤,Russian Federation,False,"Batista, Souza and Moreira",Samoa,False,Manufacturing,False,False,14731,6,62
GWWV1383289,Error Nisi,吉田 - 伊藤,Madagascar,True,"박, 권 and 류",Mauritania,True,Vehicles,False,False,9367,9,114
OJKU7141621,Quam Voluptatum,Sadie Jerde,Western Sahara,False,Asa Weissnat,Armenia,True,Household,False,False,12414,24,72
AXGK1258066,Fuga Aspernatur,Khadka - Maharjan,New Caledonia,False,"江, 龍 and 閻",Ethiopia,False,Manufacturing,False,False,11777,2,6
BZVJ0718006,Nobis Dignissimos,驰 孟,Papua New Guinea,True,峻熙 夏,Reunion,False,Household,False,False,8200,27,26
RVKL1593448,Consequuntur Velit,"Griffiths, Armstrong and Reynolds",Solomon Islands,False,"Koch, Christiansen and Schmitt",Holy See (Vatican City State),False,Vehicles,False,False,5949,24,61
QOWD2196444,Iste Eos,안 코리아,Ethiopia,False,Olivo - Marín,Tajikistan,False,Household,False,False,6541,18,42
ANPC6174738,Quae Atque,Maya Abdullayeva,Nikaraqua,False,Ələkbərov - Nəzərov,Boliviya,True,Produce,False,False,14763,11,71
GXMC5094500,Sequi Distinctio,"薛, 沈 and 顾",Cape Verde,False,Raquel Ulibarri,Kuwait,True,Food,False,False,6626,30,42
UEHJ9256946,Iste Est,Manzanares - Fajardo,Poland,True,Cawisadi Wasita,Uzbekistan,False,Manufacturing,False,False,10774,2,29
EDDB8668917,Voluptatibus Qui,結愛 高橋,South Georgia and the South Sandwich Islands,False,"Michel, Ammann and Weibel",Guinea-Bissau,True,Vehicles,False,False,9740,9,77
LAHW9183851,Veniam Eos,Verma Pvt Ltd,Montserrat,False,Embranthiri - Dwivedi,American Samoa,False,Manufacturing,False,False,5535,12,111
XXCM9706690,Autem Hic,魏 - 韋,Saint Barthelemy,False,King Corp,Monaco,False,Vehicles,False,False,12149,8,66
QQUN4711415,Nesciunt Quis,Adriana Vintila,Northern Mariana Islands,True,Lý - Đinh,Guatemala,False,Food,False,False,11937,29,116
IOTD3863690,Aliquid Rerum,Trang Tâm Nguyễn,Kenya,False,Reynolds Group,Aruba,True,Produce,False,False,6833,18,116
JPCY2506013,Est Quas,文軒 梁,Central African Republic,False,Brunner - Scherrer,Moldova,False,Electronics,False,False,8694,22,56
UQQU1779067,Commodi Unde,지우 한,French Polynesia,False,鹏飞 汪,Romania,True,Electronics,False,False,10829,7,2
KHWP6962081,Aut Maxime,Vân Du Lê,Belize,True,Macedo Comércio,Finlândia,False,Electronics,False,False,9271,7,23
ISHE1260183,Magni Ut,준서 홍,British Indian Ocean Territory (Chagos Archipelago),True,Situmorang - Mandasari,Qatar,False,Food,False,False,14929,9,85
JBQV2397082,Nobis Iusto,"Virtanen, Ahonen and Salonen",Algeria,False,Ritchie Pty Ltd,Solomon Islands,False,Produce,False,False,14753,21,75
GVZD2255402,Autem Voluptas,예은 오,Turks and Caicos Islands,True,Alejandro Kano,Taiwan,True,Manufacturing,False,False,5334,25,20
WDOL8118644,Distinctio Et,Quốc Hưng Lâm,Bolivia,False,蕭 and Sons,Angola,True,Electronics,False,False,7845,11,27
QEAN7942400,Et Autem,Cordelia Abernathy,Croatia,True,Indah Palastri,Lebanon,False,Manufacturing,False,False,14893,21,8
WCEW4348736,Non Voluptatem,唐 - 邵,Croatia,False,Laura Nogueira,Mali,False,Electronics,False,False,11509,15,44
IYXL0194560,Corporis Voluptatem,山本 - 山本,Antarctica (the territory South of 60 deg S),True,Gupta - Chopra,Mongolia,True,Food,False,True,9593,23,1
KYAB0758594,Sit Quos,Hackett - Bergstrom,Belize,False,楷瑞 郝,French Southern Territories,False,Produce,False,False,5852,0,31
KXCH8799384,Qui Enim,"崔, 孔 and 週",Uzbekistan,True,谭 Inc,Lao People's Democratic Republic,False,Manufacturing,False,False,8703,7,66
BKEO0709191,Quo Iusto,煜城 王,Albania,False,修傑 範,Bahrain,False,Manufacturing,False,False,6333,12,16
BDJD8755082,Suscipit Voluptates,준서 김,Sri Lanka,False,María del Carmen Gallegos,Madagascar,False,Vehicles,False,False,12938,18,47
WXKA8213712,In Voluptatem,莉子 鈴木,Tanzania,False,მეფარიშვილი - ხარხელაური,წმინდა ელენე,False,Vehicles,False,False,14317,22,11
VAOY3798488,Facilis Sed,Khan Corp,Andorra,False,"段, 董 and 沈",United Arab Emirates,False,Vehicles,False,False,9501,11,53
TXHP1158203,Dolores Id,沈 - 廖,Indonesia,False,Larkin - Mann,Paraguay,False,Manufacturing,False,False,6159,30,39
INZS2873356,Saepe Cum,민준 강,Uruguay,False,Akyürek and Sons,Arjantin,False,Electronics,False,False,11766,0,96
DNYV9964820,Eum Vitae,Lê - Đỗ,São Tomé và Príncipe,True,Adıkutlutaş Pekkan,"Yeni Kaledonya, Fransa",False,Vehicles,False,False,12050,12,52
TUQY4111004,Itaque Similique,Marcus Fahey,Cameroon,False,Tami Pertiwi,Monaco,False,Manufacturing,False,False,13794,1,75
ZOMN6678963,Rerum Dolorem,Marta Pietrzak,Grecja,False,Ritchie - Huel,Uruguay,False,Produce,False,False,11810,17,76
YRBG2048129,Voluptatem Voluptatem,譚 - 崔,Cook Islands,False,Edward Grimes,France,False,Electronics,False,False,14624,26,117
HZCV3048969,Ut Omnis,覃 - 何,Slovenia,True,"فريد, عاشور and فؤاد",Belize,False,Electronics,False,False,13498,6,45
PCEC6139725,Assumenda Ipsa,은주 강,Democratic People's Republic of Korea,True,Niraj Raut,Myanmar,False,Household,False,False,13169,5,46
YIWI8014195,Unde Velit,Duy Nhượng Lý,Antigua và Barbuda,False,دل انگیز موسوی,مصر,False,Electronics,True,True,12075,20,69
YGYN5968150,Vel Sint,晋鹏 董,Russian Federation,False,فؤاد LLC,Slovenia,False,Household,False,False,6181,12,35
OZRE1824232,Repudiandae Quisquam,"Lý, Tăng and Bùi",Bờ Biển Ngà,False,Khánh Ly Nguyễn,Vanuatu,True,Household,False,False,10865,13,85
BYLW9906229,Dolorem Omnis,Başkırt Abacı,Brunei,False,Kahveci - Gönültaş,Nepal,False,Manufacturing,False,False,12297,18,20
JUQC0992969,Dolore Aperiam,陽菜 山田,Thailand,True,Monitore Salvadori,Uganda,True,Food,False,False,6113,6,27
IMNO1813563,Possimus Ratione,이 - 최,Liberia,False,蘇 - 鄒,French Southern Territories,False,Produce,False,False,11774,12,61
IYMR0109038,Ipsa Ratione,心愛 井上,Uruguay,False,Nikita Adhikari,Singapore,False,Electronics,False,False,6976,19,83
OSBR4413751,Aut Voluptatem,丁 - 田,Mayotte,True,Mondragón e Hijos,Zimbabwe,False,Food,False,False,7650,2,73
BDHN3203352,Eligendi Asperiores,Purna Dhakal,China,False,한 연구소,Benin,False,Electronics,False,False,6586,15,77
TJHG5025441,In Error,"Nguyễn, Tô and Dương",Madagascar,False,Samaniego S.L.,Venezuela,True,Produce,False,False,12041,15,72
KFZV7912333,Laborum Possimus,Eliášová a.s.,Kambodža,False,邓 LLC,Belarus,False,Food,False,False,6818,5,33
QWNR6815064,Repudiandae Ipsum,"佐藤, 清水 and 鈴木",Ethiopia,False,Mai Hà Vương,Nam Phi,False,Household,False,False,7386,7,84
AFIF1526985,Quis Voluptas,윤서 오,Malaysia,False,Kano - Baca,Niger,False,Produce,False,False,7941,3,22
LENY8667235,Eum Eaque,"Restle, Günz and Marquart",Argentinien,False,"박, 홍 and 송",Mozambique,False,Food,False,False,14483,13,79
SDLQ3940148,Nulla Quo,海翔 渡辺,Sudan,True,Kutch and Sons,Zambia,False,Produce,False,False,12417,16,21
BXOK3331225,Reiciendis Ut,熠彤 韩,Tajikistan,False,Дзюба - Кивач,Монако,False,Food,False,False,10133,2,104
LUUP0575196,Vel Quia,羅 Group,Saint Vincent and the Grenadines,False,聰健 劉,Croatia,False,Food,False,False,13840,26,102
EVXK0137986,Rerum Ea,Lucien Kraft,Pitcairninseln,False,彭 Inc,India,False,Manufacturing,False,False,10694,7,4
DFJR9854552,Modi Accusamus,건우 장,Sao Tome and Principe,False,Kowalski and Sons,Norwegia,True,Vehicles,True,True,8415,25,9
XMQW0107802,Quia Expedita,Malik Brothers,Somalia,False,Enoch Auer,Tajikistan,True,Food,False,False,13525,12,61
KNSA7336018,Sit Perspiciatis,Marpaung - Pertiwi,Tonga,False,현우 홍,Tonga,True,Food,False,False,9888,21,80
GUOS8605097,Ea Labore,"斎藤, 斎藤 and 伊藤",Liberia,False,Khắc Minh Hà,San Marino,False,Household,False,False,6046,27,27
JQDI5999217,Vel Exercitationem,李 Inc,Bosnia and Herzegovina,False,李 Group,Norfolk Island,True,Produce,False,False,7273,13,21
SVZT2212776,Voluptatum Et,"최, 임 and 권",Turks and Caicos Islands,False,강 - 이,Guatemala,False,Food,False,False,10837,27,32
PIJJ4578689,Voluptatem Nisi,"Zulkarnain, Utama and Utami",Haiti,False,"钱, 姚 and 赖",Mozambique,True,Food,False,False,9478,26,111
SRXL6732477,Labore Sint,"白, 叶 and 姚",Sierra Leone,True,Eduardo Quintanilla,Niger,True,Vehicles,False,False,7882,17,76
PVLW4088308,Sed Inventore,樹 田中,Tajikistan,True,Xavier - Pereira,Tanzânia,False,Electronics,False,False,11650,4,8
BYHZ9130633,Aut Asperiores,Đoàn - Hồ,Belarus,False,Dare - Thomas,Slovenia,False,Produce,False,False,12559,9,83
RWSQ8684858,Voluptatem Facilis,예준 서,Aruba,True,Tamang - Bhattarai,Svalbard & Jan Mayen Islands,False,Manufacturing,False,False,13280,28,36
QVPZ9394118,Dolor Est,"王, 鄧 and 週",French Guiana,True,Umay Mahendra,India,False,Household,False,False,12390,21,34
LGBU1588120,Totam Numquam,任 Group,"Virgin Islands, U.S.",False,Aryal - Shrestha,Nepal,False,Vehicles,True,True,14567,30,0
PGAE4685770,Omnis Voluptatem,류 - 조,Gabon,False,杜 and Sons,Belgium,False,Household,False,False,5171,29,57
PBLZ3745212,Distinctio Cupiditate,Pradhan Ltd,Panama,False,Khánh Hằng Hồ,Trung Phi,False,Vehicles,False,False,7875,29,15
QXFS4998890,Cupiditate Aperiam,炎彬 孔,Burundi,False,მარიტა ნათაძე,ჩილე,True,Household,False,False,10940,28,76
BUQT9631774,Possimus Deleniti,"加藤, 吉田 and 井上","Virgin Islands, U.S.",False,Rajinder Agarwal,Saint Martin,False,Manufacturing,False,False,12575,10,31
OMRX5664559,Repellat Et,結菜 鈴木,Uganda,True,Tâm Thanh Trương,Vatican,False,Electronics,False,False,13184,19,39
GOGP8752282,Ex Adipisci,Nieminen Inc,Isle of Man,True,Menard SA,Netherlands Antilles,False,Vehicles,False,False,13484,8,5
QPFO5695388,Error Et,Nehru - Dwivedi,Niger,False,"Bùi, Trịnh and Đỗ",Guyana,True,Manufacturing,False,False,7028,30,44
PCBB4157830,Quos Debitis,예준 정,Gibraltar,True,Balaaditya Kaniyar,Republic of Korea,True,Electronics,False,False,12973,19,112
IFOW4179418,Blanditiis Reiciendis,"Hauck, Greenfelder and Wintheiser",Wallis and Futuna,True,"Santos, Carvalho and Oliveira",Suriname,False,Vehicles,False,False,10399,20,4
CYHC8432185,Mollitia Ducimus,"Moreira, Braga and Melo",Toquelau,False,Hariyah - Ramadan,Lao People's Democratic Republic,False,Household,False,True,12765,16,55
GBIC7916521,Nemo Impedit,美咲 山口,Cape Verde,False,"Walker, Sipes and Kuphal",Netherlands Antilles,False,Vehicles,False,False,13128,22,25
HUKI8228552,Provident Ut,Thành Vinh Hà,Myanmar,True,峻熙 郭,Nepal,False,Food,False,False,8340,29,119
WGZP2835501,Esse Ut,Inéz Pohlová,Pobřeží slonoviny,False,Kaňka - Melicharová,Indie,False,Vehicles,False,False,5916,18,70
NSQL7980623,Enim Aperiam,"山田, 中村 and 山口",Saint Lucia,False,Sarvin Mukhopadhyay,Namibia,False,Produce,False,False,5464,24,22
XCBQ9192639,Ut Autem,현우 서,Ecuador,False,"Hidayat, Zulkarnain and Setiawan",Slovenia,False,Household,False,False,7798,25,90
RVPP2423531,Asperiores Voluptatem,颯太 佐々木,Greece,False,"Vũ, Hà and Ngô",Séc,False,Manufacturing,False,False,13460,19,104
QRHF8741837,Reprehenderit Numquam,鈴木 - 吉田,Senegal,False,오 게임즈,Nauru,False,Household,False,False,13109,17,32
PJSP9661874,Quia Voluptas,何 Group,Mauritania,True,Wibowo - Palastri,Belize,False,Household,False,False,5228,14,48
ETNQ4938534,Id Et,지민 송,Saint Lucia,False,煜城 郝,Wallis and Futuna,False,Food,False,False,6845,1,47
USHO3034847,Et Occaecati,زينب سالم,Israel,False,Barbara Guevara,Timor-Leste,True,Electronics,False,False,13671,29,114
AIHW2559670,Et Dolorem,"Trần, Trương and Lâm",Monaco,False,Sarıoğlu - Erçetin,Kosova,False,Manufacturing,False,False,6829,1,18
SSCL4369654,Sint Tempore,"Trương, Đoàn and Mai",Samoa,True,"Lindgren, Ritchie and Veum",Solomon Islands,True,Manufacturing,False,False,11383,0,80
MTUH6254353,Velit Omnis,"권, 오 and 홍",Turkey,False,Pinho - Vieira,Chile,False,Manufacturing,False,False,5767,1,101
ZDVU2145442,Hic Incidunt,Kim Xuyến Hồ,Cộng hòa Dân chủ Congo,False,Delmer Lubowitz,South Africa,True,Household,False,False,9813,25,44
CXDX2762883,Omnis Velit,擎宇 吳,Thailand,False,秦 - 郝,Indonesia,False,Manufacturing,False,False,9281,6,25
AMPE5531399,Praesentium Temporibus,Kashyap Gupta,Wallis and Futuna,False,Waino Ritchie,Tonga,True,Vehicles,False,False,11192,22,100
UYJT7626942,Consequatur Nihil,Beğkulu Tüzün,Sierra Leone,False,"Trương, Hồ and Ngô",Indonesia,False,Electronics,False,False,13667,7,55
YJVO5785259,Quia Ut,胡 and Sons,Maldives,True,Quang Hữu Lý,Campuchia,False,Manufacturing,False,False,6334,14,112
NRDA7934934,Dicta Voluptates,Abbott - Patil,Myanmar,False,Altınkağan Ertürk,"Mayotte, Fransa",False,Manufacturing,False,False,5815,22,88
REFU9031310,A Molestiae,"盧, 崔 and 盧",Guadeloupe,False,우진 오,Marshall Islands,True,Household,False,False,7034,27,114
TDBS7416576,Quibusdam Magni,نادر کاکاوند,قبرس,False,"신, 윤 and 박",Ireland,False,Produce,False,False,13857,18,110
GLGA8004656,Voluptas Facilis,木村 - 林,Saint Kitts and Nevis,False,Mónica Benavides,Siria,False,Household,False,False,13942,7,10
LJJL8888261,Aperiam Explicabo,Sharma - Guha,Saint Barthelemy,False,楊 - 盧,Kyrgyz Republic,False,Manufacturing,False,True,9969,24,6
MJLF9381845,Quas Unde,Loyce Rau,Russian Federation,False,Phương Nam Trần,Canada,False,Household,False,False,12526,20,107
ABCG4381127,Optio Impedit,Taşçı - Köylüoğlu,Surinam,False,Keerti Jain,Ireland,False,Food,False,False,10251,19,80
SPXO6352617,Possimus Sunt,莉子 山田,Guatemala,False,Ariadna Borowski,Funafuti,False,Manufacturing,False,False,8993,11,61
HTMW5651485,Nostrum Iusto,Halima Puspita,Seychelles,False,Ngô - Hà,Mali,True,Vehicles,False,False,11151,28,17
SVCS5700759,Dolorum Quod,Sofie Karlsen,Nepal,False,Hélio Melo,Noruega,False,Manufacturing,False,False,12045,10,88
KDZA9068480,Vel Placeat,Khem Raut,Kuwait,False,Tố Nga Vương,Syria,False,Vehicles,False,False,9390,19,92
EYNU1548089,Et Recusandae,"박, 이 and 강",Bolivia,False,Ruckdeschel - Kopf,Sri Lanka,True,Household,False,False,7221,26,105
VVDV4829527,Perspiciatis Quod,Carminati - Santilli,Giappone,False,耀傑 秦,Antarctica (the territory South of 60 deg S),True,Vehicles,False,False,9354,14,107
GWQL6317933,Fugit Perspiciatis,Gudakesa Talwar,"Virgin Islands, British",False,聪健 毛,Antigua and Barbuda,False,Manufacturing,False,False,11228,26,7
VDYA9300705,Sapiente Molestiae,Singh - Jain,Sierra Leone,False,Khadka - Karki,Tokelau,False,Produce,False,False,10586,7,79
HBKO6252467,Maxime Ipsum,Balamantri Habibi,Algeria,False,博文 龙,Togo,False,Food,False,True,12844,19,26
UNJR5062618,Veritatis Et,Johnston LLC,Senegal,False,서윤 이,Saint Kitts and Nevis,True,Food,False,False,11942,8,83
PLFE3704872,Nobis Possimus,明 雷,Romania,True,Raut - Bastola,Saint Barthelemy,False,Food,False,False,10073,7,120
DRJX4292718,Assumenda Eligendi,Astuti - Zulaika,Cyprus,False,翼 木村,Italy,False,Food,False,False,8815,15,50
OGYK6580313,Sit Qui,Đinh - Vương,Rwanda,True,"閻, 蔣 and 陸",Yemen,False,Electronics,False,False,7612,23,43
YSPH4079679,Est Nesciunt,Tiến Hiệp Lâm,Tchad,True,峻熙 李,Argentina,True,Manufacturing,False,False,5991,2,27
YKAL8412955,Consequatur Autem,Công Lý Đinh,Trinidad và Tobago,True,Ðan Tâm Trần,Guatemala,False,Household,False,False,13566,27,75
ZDCK4325160,Quia Non,오 그룹,Gibraltar,False,민재 신,Turks and Caicos Islands,False,Household,False,False,7738,16,48
NZJR2321369,Dicta Placeat,Johansson HB,El Salvador,False,Mackenzie Lowe,Palestinian Territory,False,Vehicles,False,False,5024,15,22
HWWD4463695,Molestiae Ut,"O'reilly, Stark and Campbell",United States of America,False,"Ankunding, Oberbrunner and McKenzie",Norfolk Island,False,Electronics,False,False,7357,27,19
FONJ1814081,Fuga Perferendis,Phương Phi Trịnh,Gruzia,False,Yến Thanh Phan,Indonesia,False,Vehicles,False,False,13201,12,88
MAOX6738595,Aut Explicabo,Khadka Pvt Ltd,Nicaragua,False,"熊, 楊 and 雷",Qatar,True,Electronics,False,False,8881,26,113
MRHB0840266,Sunt Vel,Busari - Elizabeth,United Arab Emirates,False,Hà LLC,Hy Lạp,False,Electronics,False,False,10350,12,109
HDFU8221672,Minus Pariatur,지민 권,French Polynesia,True,朱 and Sons,New Caledonia,False,Vehicles,False,False,13872,17,12
VJBB2683399,Voluptas Nisi,Ngọc Diệp Đỗ,Estonia,True,Alice Harvey,Ukraine,False,Manufacturing,False,False,8912,19,119
ZTND3572284,Rerum Dicta,Hintz Ltd,Romania,False,致远 蒋,Antigua and Barbuda,False,Electronics,False,False,7899,18,12
LXST7132447,Ipsum Earum,"Domínguez, Tamez and Hernández",Guatemala,False,Kekik Gürmen,Nauru,False,Manufacturing,False,False,11839,18,65
LYBZ7224331,Magnam Fuga,Ven B.V.,Equatoriaal-Guinea,True,郭 and Sons,Bolivia,False,Manufacturing,False,False,10542,29,34
LDWA3732613,Voluptatum Repudiandae,"오, 신 and 임",Mauritius,False,"Basynat, Tamang and Shai",Italy,False,Household,False,False,14594,26,40
UNHL8303169,Voluptatibus Delectus,杏 田中,Congo,False,Nischal Devkota,Uzbekistan,False,Electronics,False,False,13866,19,72
RCYH8127240,Ratione Tempore,"Mai, Phạm and Đoàn",Hàn Quốc,False,Chidaakaash Deshpande,Palau,False,Electronics,False,False,5721,4,101
HCVS6497645,Tempora Labore,美咲 小林,Burundi,False,Wiegand Group,Congo,True,Produce,False,False,10127,21,52
